contigName	contigLen	totalAvgDepth	mapped_sorted_combined.bam	mapped_sorted_combined.bam-var
contig_4912	14531	1.45595	1.45595	1.67087
contig_4913	149039	5.80879	5.80879	14.2685
contig_4914	13683	1.31257	1.31257	0.830171
contig_4915	5915	1.01075	1.01075	1.09039
contig_4916	12483	1.84732	1.84732	1.90958
contig_4917	6573	1.40511	1.40511	1.33789
contig_4920	87220	4.14538	4.14538	14.8047
contig_4921	18505	1.00458	1.00458	1.2073
contig_4922	76090	1.019	1.019	1.8937
contig_4924	19794	1.97582	1.97582	2.26249
contig_4925	8753	1.31663	1.31663	1.47027
contig_4926	18756	1.32979	1.32979	1.50316
contig_4927	6265	1.62224	1.62224	0.362354
contig_4928	10006	0.670657	0.670657	0.624098
contig_493	17242	2.96256	2.96256	3.70632
contig_4931	10427	2.19072	2.19072	0.545575
contig_4932	21531	0.901688	0.901688	2.32865
contig_4934	80839	10.9038	10.9038	49.767
contig_4935	34507	1.81518	1.81518	3.33471
contig_4936	18412	0.28113	0.28113	0.314521
contig_4937	5663	1.14384	1.14384	3.31231
contig_4939	8471	0.231583	0.231583	0.264772
contig_494	7328	1.63541	1.63541	0.363516
contig_4941	14340	0.687104	0.687104	0.604505
contig_4942	13571	0.678638	0.678638	1.69731
contig_4943	15980	2.09867	2.09867	2.06421
contig_4944	66053	1.22639	1.22639	1.24942
contig_4945	5901	0.920709	0.920709	0.820853
contig_4946	13695	1.07051	1.07051	1.19724
contig_4947	73696	2.55201	2.55201	3.83622
contig_4948	19971	2.65249	2.65249	2.1539
contig_495	5892	1.60658	1.60658	1.18971
contig_4950	11237	0.143592	0.143592	0.191907
contig_4951	37933	2.46352	2.46352	6.41342
contig_4955	445789	3.98922	3.98922	9.15464
contig_4956	24476	2.22807	2.22807	1.02069
contig_4957	5568	2.67774	2.67774	3.85717
contig_4958	8020	1.22706	1.22706	0.739844
contig_496	11261	1.66682	1.66682	1.67218
contig_4961	6265	1.61259	1.61259	0.67472
contig_4962	24536	1.53256	1.53256	1.79063
contig_4963	22593	2.07192	2.07192	2.05917
contig_4964	246336	21.1282	21.1282	91.0165
contig_4965	16751	0.930546	0.930546	0.909488
contig_4966	6285	0.491443	0.491443	0.404808
contig_4967	56502	2.21107	2.21107	6.79393
contig_4968	7118	0.716418	0.716418	2.58458
contig_497	81274	2.93088	2.93088	4.29344
contig_4970	8645	2.37328	2.37328	0.611896
contig_4971	9128	0.419581	0.419581	0.535399
contig_4972	25768	1.76427	1.76427	3.98875
contig_4974	64147	1.83515	1.83515	2.11357
contig_4977	6334	1.0414	1.0414	0.773333
contig_4978	11409	0.713207	0.713207	0.563804
contig_4979	82724	3.48722	3.48722	6.2942
contig_498	109151	1.96552	1.96552	8.30228
contig_4980	14585	0.381573	0.381573	0.516644
contig_4981	6694	0.37989	0.37989	0.235597
contig_4983	5123	1.4816	1.4816	0.680936
contig_4984	15689	1.21919	1.21919	1.51373
contig_4985	11216	0.901319	0.901319	1.59788
contig_4986	16917	3.28878	3.28878	6.17309
contig_4987	6050	1.31898	1.31898	1.29784
contig_4988	21019	1.46548	1.46548	1.2811
contig_4989	11510	1.97254	1.97254	2.22721
contig_499	8521	0.596106	0.596106	0.722277
contig_4990	45875	0.571416	0.571416	1.00297
contig_4991	11483	1.17851	1.17851	1.65902
contig_4992	248340	5.69865	5.69865	9.03926
contig_4993	33970	3.20662	3.20662	3.99251
contig_4994	6250	2.03328	2.03328	1.75967
contig_4995	8036	1.13036	1.13036	1.24804
contig_4996	17513	1.60727	1.60727	2.34585
contig_4997	8878	1.41945	1.41945	1.51626
contig_4998	7440	4.39492	4.39492	7.58382
contig_500	9083	0.270346	0.270346	0.259721
contig_5000	7402	3.61445	3.61445	1.37574
contig_5001	6077	1.86502	1.86502	0.837978
contig_5002	7810	1.17781	1.17781	1.31014
contig_5004	40886	1.11069	1.11069	2.72885
contig_5005	23632	0.901542	0.901542	0.827083
contig_5006	11536	0.816968	0.816968	0.907731
contig_501	10777	2.10445	2.10445	3.7248
contig_5010	30265	1.68351	1.68351	1.35322
contig_5011	13028	1.19289	1.19289	0.557011
contig_5012	182168	3.93724	3.93724	6.5058
contig_5013	16929	1.84767	1.84767	1.70884
contig_5014	18033	0.771962	0.771962	1.04301
contig_5015	16897	1.03941	1.03941	2.59794
contig_5018	24861	4.00684	4.00684	29.3846
contig_502	6927	1.25159	1.25159	1.47225
contig_5022	27317	8.43417	8.43417	26.9475
contig_5023	13374	1.26497	1.26497	1.78521
contig_5025	43740	5.40184	5.40184	6.45163
contig_5026	9531	3.609	3.609	7.68652
contig_5027	31445	3.92456	3.92456	22.8894
contig_5028	49077	1.03309	1.03309	2.74285
contig_5029	22659	3.34417	3.34417	19.1488
contig_503	5506	1.53155	1.53155	1.27283
contig_5031	56926	0.754562	0.754562	1.16245
contig_5032	10646	1.99562	1.99562	1.30554
contig_5033	6319	1.5372	1.5372	1.15299
contig_5034	8642	1.29616	1.29616	1.15065
contig_5035	143791	1.82687	1.82687	5.90838
contig_5037	24128	1.94616	1.94616	2.30548
contig_5038	9624	0.951024	0.951024	0.358455
contig_5039	5067	0.598739	0.598739	0.369276
contig_504	8567	2.28537	2.28537	7.7604
contig_5041	6248	1.46966	1.46966	0.41511
contig_5042	12439	5.74872	5.74872	225.082
contig_5043	18395	1.40126	1.40126	1.00871
contig_5044	34000	2.52904	2.52904	2.62259
contig_5045	12165	0.302538	0.302538	0.398606
contig_5046	8672	0.346046	0.346046	0.342198
contig_5047	12119	0.835158	0.835158	0.737548
contig_5049	9665	2.95134	2.95134	5.20628
contig_5050	19705	5.16743	5.16743	16.4284
contig_5051	51359	3.51368	3.51368	11.1158
contig_5052	20742	2.11806	2.11806	1.41953
contig_5053	8904	1.64279	1.64279	0.934662
contig_5056	41522	1.01286	1.01286	1.70619
contig_5059	13440	2.27532	2.27532	1.1776
contig_506	32504	1.12271	1.12271	2.99042
contig_5060	9092	0.913218	0.913218	0.864166
contig_5061	5573	1.79587	1.79587	0.696925
contig_5062	102247	1.78116	1.78116	2.57693
contig_5063	15630	1.50401	1.50401	0.818136
contig_5065	19181	1.94388	1.94388	1.79505
contig_5066	6522	1.43597	1.43597	1.0728
contig_5067	16330	2.04592	2.04592	2.31056
contig_5068	7870	0.646762	0.646762	0.778374
contig_507	38063	3.57967	3.57967	5.70422
contig_5073	24091	0.585147	0.585147	0.722906
contig_5074	32747	2.27901	2.27901	4.09896
contig_5075	10785	1.11989	1.11989	1.0861
contig_5076	72476	1.63793	1.63793	1.9666
contig_5077	6367	0.998392	0.998392	0.462999
contig_5079	7083	0.539305	0.539305	0.649521
contig_5080	10404	1.16764	1.16764	1.26312
contig_5081	34330	1.66202	1.66202	1.51175
contig_5082	8614	0.915288	0.915288	0.526826
contig_5083	16472	0.831945	0.831945	1.04672
contig_5084	5402	2.03922	2.03922	0.688998
contig_5085	10401	0.834455	0.834455	1.12114
contig_5086	12766	0.513871	0.513871	0.41204
contig_5087	7293	1.66149	1.66149	1.2682
contig_5089	91268	1.22392	1.22392	2.91247
contig_5090	208780	2.68396	2.68396	3.10663
contig_5091	13555	2.49855	2.49855	3.68846
contig_5092	6596	0.803134	0.803134	0.906626
contig_5094	12068	9.22126	9.22126	20.4882
contig_5095	7212	3.93798	3.93798	5.03381
contig_5096	15989	1.87297	1.87297	2.70823
contig_5097	7711	0.622669	0.622669	0.354274
contig_5098	7288	1.66293	1.66293	1.13449
contig_5099	58343	3.88614	3.88614	10.6614
contig_510	23614	1.30447	1.30447	1.43761
contig_5101	13291	1.93402	1.93402	2.67627
contig_5102	18864	2.06696	2.06696	2.72104
contig_5103	9819	2.14448	2.14448	3.37218
contig_5104	139744	0.795614	0.795614	1.32986
contig_5105	16931	0	0	0
contig_5106	8425	0.722659	0.722659	0.542976
contig_5107	13575	1.50942	1.50942	2.49712
contig_5108	16400	1.51926	1.51926	4.51156
contig_5109	12705	0.985106	0.985106	1.46434
contig_511	14656	0.493106	0.493106	0.611766
contig_5110	63929	2.34493	2.34493	2.29945
contig_5111	5096	0	0	0
contig_5112	8776	1.77406	1.77406	0.556366
contig_5113	7898	0.469282	0.469282	0.563792
contig_5114	7918	0.796859	0.796859	1.00241
contig_5115	32719	0.902945	0.902945	0.888188
contig_5116	56418	1.16588	1.16588	1.37431
contig_5118	21084	1.54567	1.54567	1.99971
contig_512	11523	1.0007	1.0007	1.02853
contig_5121	34142	1.92278	1.92278	4.58138
contig_5123	10709	2.93939	2.93939	2.50247
contig_5124	76565	2.03701	2.03701	3.16115
contig_5126	8242	1.23875	1.23875	2.58629
contig_5127	95229	2.35057	2.35057	5.5208
contig_5128	11431	1.39332	1.39332	1.62864
contig_513	11113	0.366049	0.366049	0.449338
contig_5132	11077	1.0669	1.0669	0.597811
contig_5133	5597	1.3602	1.3602	0.710867
contig_5134	49837	1.75841	1.75841	3.2293
contig_5135	21108	1.63914	1.63914	1.3667
contig_5136	9020	0.995603	0.995603	0.952385
contig_5137	7425	3.69443	3.69443	1.64524
contig_5139	107613	0.728772	0.728772	1.46057
contig_514	7133	2.43205	2.43205	2.99024
contig_5140	12012	0.64323	0.64323	0.95827
contig_5141	27770	0.677625	0.677625	1.22957
contig_5142	5465	1.03123	1.03123	0.516906
contig_5143	12455	1.05697	1.05697	0.972258
contig_5144	68618	2.0084	2.0084	2.90109
contig_5145	20267	1.65706	1.65706	2.81577
contig_5147	19894	2.0157	2.0157	1.8963
contig_5148	5663	1.82478	1.82478	2.84411
contig_5149	16667	1.46207	1.46207	1.84468
contig_5150	6106	1.44879	1.44879	1.31405
contig_5151	11498	3.43417	3.43417	12.3674
contig_5152	11673	0.76343	0.76343	1.88923
contig_5153	13295	1.02571	1.02571	0.855983
contig_5154	35886	2.78056	2.78056	1.93116
contig_5155	18061	1.71336	1.71336	1.08593
contig_5156	5263	1.72795	1.72795	1.20122
contig_5158	11911	1.10747	1.10747	1.545
contig_5159	131915	1.7607	1.7607	3.5815
contig_5160	12935	0.463668	0.463668	0.32757
contig_5161	23503	0.658502	0.658502	0.863833
contig_5162	18213	2.16525	2.16525	0.896687
contig_5163	49844	1.16302	1.16302	1.52102
contig_5164	15656	2.5394	2.5394	7.35549
contig_5165	83370	3.05606	3.05606	4.81749
contig_5166	29556	0.632796	0.632796	0.753455
contig_5167	13196	0.850299	0.850299	0.710534
contig_5169	6135	0.624227	0.624227	0.701504
contig_5170	14771	2.21004	2.21004	3.15582
contig_5171	12474	0.478173	0.478173	0.73436
contig_5172	13351	0.382092	0.382092	1.17582
contig_5174	34429	1.60539	1.60539	5.3446
contig_5175	214963	6.19481	6.19481	11.0779
contig_5178	26183	1.29497	1.29497	1.47595
contig_5179	18357	2.07448	2.07448	0.688385
contig_518	18330	2.12151	2.12151	3.88477
contig_5180	6788	0.901476	0.901476	0.5933
contig_5181	8527	1.35036	1.35036	1.0356
contig_5182	6073	0.34442	0.34442	0.378502
contig_5183	22793	1.87745	1.87745	1.11338
contig_5184	16422	0.612094	0.612094	0.485322
contig_5185	10921	0.902795	0.902795	0.407933
contig_5186	8691	0.989931	0.989931	2.07538
contig_5187	6599	1.40115	1.40115	1.00271
contig_5188	5721	1.56974	1.56974	0.708025
contig_5189	6848	0.499104	0.499104	0.398142
contig_519	7761	1.11549	1.11549	1.40125
contig_5191	21976	0.950793	0.950793	1.04017
contig_5192	22936	0.0474414	0.0474414	0.0451951
contig_5193	6621	1.19425	1.19425	1.36457
contig_5194	10632	0.601984	0.601984	0.53024
contig_5195	7158	0.692066	0.692066	0.696639
contig_5198	6413	2.11225	2.11225	1.29841
contig_5199	107558	2.6199	2.6199	4.87085
contig_520	11657	2.92239	2.92239	1.53733
contig_5200	11244	1.56742	1.56742	0.752591
contig_5202	15312	2.24469	2.24469	1.75467
contig_5207	6708	0.761055	0.761055	0.687877
contig_5208	8643	1.06499	1.06499	2.34646
contig_5209	10882	1.16316	1.16316	0.732893
contig_5211	97854	4.5677	4.5677	21.3156
contig_5214	6669	1.60301	1.60301	0.511002
contig_5215	11931	2.15907	2.15907	2.74355
contig_5216	7409	1.70919	1.70919	1.27058
contig_5217	11489	1.39986	1.39986	0.828199
contig_5218	12397	0.930105	0.930105	0.573612
contig_522	105059	16.8383	16.8383	78.2996
contig_5220	16401	0.770414	0.770414	0.792911
contig_5221	20884	0.739703	0.739703	1.50826
contig_5222	14450	0.768392	0.768392	0.889358
contig_5223	5209	0.614351	0.614351	0.762075
contig_5224	13292	1.08918	1.08918	1.02707
contig_5225	29986	1.55581	1.55581	1.36068
contig_5226	25165	1.26168	1.26168	0.784997
contig_5228	13699	1.4387	1.4387	2.41379
contig_5229	8679	1.48259	1.48259	1.42499
contig_523	13036	4.92426	4.92426	30.2882
contig_5230	21838	2.07705	2.07705	1.93076
contig_5231	5168	0.368673	0.368673	0.43054
contig_5232	14746	0.607838	0.607838	0.51538
contig_5233	5280	1.94815	1.94815	1.24669
contig_5234	6030	0.753061	0.753061	0.641547
contig_5235	7861	1.30969	1.30969	0.829875
contig_5236	31216	1.73382	1.73382	1.86673
contig_5237	8592	0.46245	0.46245	0.506435
contig_5238	45844	1.0218	1.0218	5.25572
contig_5239	12995	1.28019	1.28019	0.916546
contig_524	25553	7.27985	7.27985	28.9838
contig_5240	9614	4.11137	4.11137	10.5665
contig_5241	42915	3.0702	3.0702	9.73205
contig_5242	99128	3.10995	3.10995	4.72003
contig_5243	20901	3.38875	3.38875	2.08094
contig_5244	7478	0.397107	0.397107	0.23946
contig_5245	5832	1.03661	1.03661	0.655545
contig_5246	64363	3.81519	3.81519	5.48053
contig_5247	15541	0.923397	0.923397	0.847727
contig_5248	18180	0.568164	0.568164	0.580536
contig_5249	18891	1.20058	1.20058	1.41975
contig_525	23479	2.43864	2.43864	7.41719
contig_5250	9660	1.49317	1.49317	0.97935
contig_5251	17943	2.67869	2.67869	1.64113
contig_5252	9424	0.58389	0.58389	0.434924
contig_5254	15086	1.22248	1.22248	2.41457
contig_5255	46236	2.92842	2.92842	6.90339
contig_5256	23487	0.841496	0.841496	2.27572
contig_5257	8568	0.659064	0.659064	0.79641
contig_5258	7808	1.03043	1.03043	0.902013
contig_5259	5730	2.10968	2.10968	1.09898
contig_526	28303	3.25983	3.25983	5.61163
contig_5260	10251	0.832195	0.832195	1.75392
contig_5261	15670	1.1404	1.1404	1.22251
contig_5262	22024	0.890464	0.890464	0.416093
contig_5263	23008	0.963208	0.963208	1.44914
contig_5264	78087	6.87415	6.87415	14.4366
contig_5265	5069	2.02785	2.02785	0.414623
contig_5266	6939	1.57078	1.57078	1.81613
contig_5267	7063	1.04195	1.04195	1.34432
contig_5268	18565	1.21406	1.21406	1.95971
contig_5269	14471	0.712311	0.712311	0.644711
contig_527	22096	1.42851	1.42851	2.46176
contig_5270	20969	0.288438	0.288438	0.272124
contig_5271	14912	3.31534	3.31534	5.84521
contig_5272	82600	3.44205	3.44205	8.1546
contig_5273	17579	0.8627	0.8627	2.41278
contig_5274	8856	0	0	0
contig_5276	37486	1.87955	1.87955	1.52691
contig_5277	21564	1.6641	1.6641	1.48619
contig_5278	7199	0.1735	0.1735	0.143415
contig_5279	11413	0.915475	0.915475	0.900612
contig_528	21165	1.58463	1.58463	0.919029
contig_5280	29826	0.662893	0.662893	0.544682
contig_5281	117994	1.06969	1.06969	2.11396
contig_5282	9520	1.35891	1.35891	1.85065
contig_5283	60961	1.37217	1.37217	2.17943
contig_5284	140033	2.86724	2.86724	6.90829
contig_5285	9759	1.72786	1.72786	0.705208
contig_5286	39108	1.11215	1.11215	1.10815
contig_5287	7124	0.132349	0.132349	0.114849
contig_5288	16435	1.05877	1.05877	1.44218
contig_5289	15578	0.677275	0.677275	0.597312
contig_529	19825	2.53321	2.53321	2.34183
contig_5290	75551	3.25632	3.25632	4.39044
contig_5291	11570	1.19291	1.19291	1.42006
contig_5292	12910	0.26779	0.26779	0.196085
contig_5294	19007	5.84605	5.84605	47.0699
contig_5295	13451	3.19269	3.19269	2.23395
contig_5296	8631	0.971819	0.971819	0.477824
contig_5297	8888	1.05768	1.05768	0.437569
contig_5298	12086	2.76667	2.76667	1.90168
contig_5299	13059	1.54381	1.54381	0.904865
contig_5300	25341	2.1156	2.1156	1.2732
contig_5301	9392	1.39137	1.39137	1.24223
contig_5303	26828	2.82739	2.82739	2.12705
contig_5304	23800	1.8419	1.8419	1.44251
contig_5305	9364	1.55036	1.55036	0.681437
contig_5307	48362	2.15706	2.15706	3.27008
contig_5308	9035	1.29477	1.29477	0.97447
contig_5309	17197	0.413504	0.413504	0.364863
contig_5310	6016	1.94119	1.94119	3.68495
contig_5311	9009	0.250706	0.250706	0.255828
contig_5312	5035	2.687	2.687	3.4688
contig_5313	39521	1.71263	1.71263	1.79754
contig_5314	14918	0.820558	0.820558	0.519187
contig_5315	25563	3.23169	3.23169	2.21385
contig_5316	10222	1.02492	1.02492	1.06171
contig_5317	61630	2.60122	2.60122	5.88011
contig_5318	32138	0.776072	0.776072	1.09177
contig_532	10740	1.17044	1.17044	0.694977
contig_5320	29774	7.16264	7.16264	71.0109
contig_5321	18622	10.6972	10.6972	15.1626
contig_5326	31125	16.2624	16.2624	94.5457
contig_5327	12872	3.22009	3.22009	9.24859
contig_5328	5596	1.08355	1.08355	2.01841
contig_533	91602	2.29224	2.29224	6.86327
contig_5330	15020	1.65494	1.65494	6.36306
contig_5331	6790	1.57304	1.57304	2.45915
contig_5332	12577	1.37539	1.37539	2.14189
contig_5334	6169	2.25868	2.25868	6.23939
contig_5339	43774	1.25791	1.25791	2.53472
contig_534	53545	1.29909	1.29909	2.85887
contig_5340	27989	1.10485	1.10485	1.96314
contig_5341	11932	0.721015	0.721015	0.778543
contig_5342	11286	1.06358	1.06358	1.00684
contig_5343	66364	2.03835	2.03835	1.66886
contig_5344	15062	0.38184	0.38184	0.805295
contig_5345	34192	0.979026	0.979026	1.1255
contig_5346	66357	1.23407	1.23407	2.32519
contig_5347	31994	1.07958	1.07958	0.993261
contig_5348	12765	0.165993	0.165993	0.181428
contig_5349	44484	3.38039	3.38039	6.57162
contig_535	30936	0.398395	0.398395	0.29597
contig_5350	6534	1.09398	1.09398	0.548552
contig_5351	15784	0.523219	0.523219	0.613105
contig_5352	8718	2.1222	2.1222	2.35824
contig_5353	40564	1.99589	1.99589	2.35112
contig_5354	59003	0.885206	0.885206	1.21331
contig_5357	48882	2.64996	2.64996	3.58263
contig_5358	13648	2.59624	2.59624	2.09731
contig_5359	14136	1.8294	1.8294	1.17401
contig_536	5426	0	0	0
contig_5360	19206	1.20351	1.20351	1.52214
contig_5361	14547	1.60999	1.60999	1.60614
contig_5362	10219	0.497865	0.497865	0.443918
contig_5365	11280	1.43163	1.43163	0.998084
contig_5366	39980	2.13774	2.13774	4.4665
contig_5367	8593	1.58178	1.58178	0.612651
contig_5368	24686	1.8739	1.8739	2.71497
contig_5369	32993	0.934476	0.934476	0.952987
contig_537	5459	1.4758	1.4758	4.85976
contig_5370	17094	1.28836	1.28836	2.1608
contig_5371	5807	0	0	0
contig_5372	88604	1.3194	1.3194	2.44702
contig_5374	8353	0.410216	0.410216	0.306101
contig_5375	8608	0.641168	0.641168	0.871974
contig_5376	19125	1.68754	1.68754	1.4753
contig_5377	27700	2.20163	2.20163	5.4872
contig_5378	30723	1.52085	1.52085	2.71761
contig_5379	64243	3.08973	3.08973	6.99956
contig_538	14153	1.21838	1.21838	1.6996
contig_5380	21998	1.57282	1.57282	1.75609
contig_5381	20148	1.57516	1.57516	0.861233
contig_5382	15571	0.68919	0.68919	1.04858
contig_5383	54459	2.56333	2.56333	6.74428
contig_5385	7451	2.65553	2.65553	2.4256
contig_5387	12368	2.18415	2.18415	5.00659
contig_5388	10314	2.38066	2.38066	4.7683
contig_539	48622	2.02261	2.02261	7.56422
contig_5391	126518	2.19982	2.19982	3.46582
contig_5392	17661	7.17372	7.17372	24.8561
contig_5393	15782	0.716415	0.716415	0.700044
contig_5394	10155	1.17641	1.17641	1.78439
contig_5395	10064	1.9304	1.9304	3.44718
contig_5397	25355	2.21932	2.21932	6.58345
contig_5398	132236	6.36357	6.36357	16.4136
contig_5399	7025	0	0	0
contig_540	18539	3.51466	3.51466	8.49605
contig_5400	17854	1.59314	1.59314	0.855003
contig_5401	11036	1.31196	1.31196	1.46281
contig_5402	16807	1.26806	1.26806	0.822719
contig_5403	5325	1.6429	1.6429	1.52767
contig_5404	14758	1.17011	1.17011	1.60918
contig_5405	7118	1.00646	1.00646	0.73586
contig_5407	5973	4.56655	4.56655	3.4912
contig_5408	13421	2.19901	2.19901	2.71301
contig_5409	6167	0.60811	0.60811	0.285543
contig_541	5071	0.69681	0.69681	1.43636
contig_5410	60417	1.2951	1.2951	5.5064
contig_5411	8782	0.1155	0.1155	0.102185
contig_5412	22019	3.55933	3.55933	7.6624
contig_5414	7398	2.06347	2.06347	4.08172
contig_5415	23037	0.886355	0.886355	0.866484
contig_5416	11473	1.79952	1.79952	0.736301
contig_5417	44301	4.16369	4.16369	6.68258
contig_5418	16348	1.23515	1.23515	0.865099
contig_542	33194	2.46175	2.46175	2.29256
contig_5420	16915	0.538622	0.538622	0.714012
contig_5421	8162	1.12269	1.12269	0.383772
contig_5422	18113	0.701553	0.701553	0.755637
contig_5423	10346	1.96057	1.96057	2.22266
contig_5424	359600	8.41145	8.41145	12.7129
contig_5425	12966	1.65801	1.65801	3.95516
contig_5426	18828	1.69445	1.69445	2.5703
contig_5427	18505	1.40245	1.40245	1.74301
contig_5428	9575	0.898674	0.898674	1.25576
contig_5429	9770	1.87214	1.87214	1.1025
contig_543	7249	1.49275	1.49275	0.663354
contig_5430	16155	1.46767	1.46767	1.63692
contig_5431	15652	2.87847	2.87847	2.28023
contig_5432	6690	1.21483	1.21483	0.191334
contig_5434	12135	2.64456	2.64456	1.9733
contig_5435	40760	1.94162	1.94162	2.97281
contig_5437	6536	2.08378	2.08378	1.17995
contig_5438	9363	2.07533	2.07533	1.20071
contig_5439	36806	1.65476	1.65476	1.84013
contig_544	47931	1.68856	1.68856	1.58647
contig_5440	5344	1.98749	1.98749	1.47241
contig_5441	5934	2.46767	2.46767	7.05931
contig_5442	24833	1.8185	1.8185	1.37671
contig_5444	38577	12.1183	12.1183	11.8184
contig_5448	62915	2.33197	2.33197	2.22093
contig_5449	13691	0.621077	0.621077	0.584833
contig_545	38047	0.577592	0.577592	0.753711
contig_5450	10812	1.91249	1.91249	1.48241
contig_5451	6376	0.400578	0.400578	0.466337
contig_5452	21806	1.56008	1.56008	2.21238
contig_5453	18225	0.745284	0.745284	0.740693
contig_5455	18950	2.4008	2.4008	2.69065
contig_5456	25177	0.380669	0.380669	0.354269
contig_5457	11038	0	0	0
contig_5458	7065	0.730296	0.730296	0.382995
contig_5459	152149	3.70772	3.70772	6.70101
contig_5460	42590	1.64984	1.64984	3.30613
contig_5461	12499	0.952142	0.952142	0.471401
contig_5462	42107	1.33186	1.33186	1.4083
contig_5463	8819	3.62141	3.62141	7.31441
contig_5464	26896	1.87826	1.87826	1.77525
contig_5465	9224	2.80637	2.80637	1.88287
