contigName	contigLen	totalAvgDepth	mapped_sorted_secondRun.bam	mapped_sorted_secondRun.bam-var
contig_7682	5203	1.83218	1.83218	0.621857
contig_7683	10975	1.61561	1.61561	1.16263
contig_7684	16379	2.02773	2.02773	0.941291
contig_7685	14016	1.70777	1.70777	1.42699
contig_7686	33973	1.39186	1.39186	1.94738
contig_7687	6015	0.15925	0.15925	0.13391
contig_7688	22968	0.289245	0.289245	0.454854
contig_7689	11717	2.43218	2.43218	1.30637
contig_769	19914	1.94622	1.94622	3.02781
contig_7690	18483	0.421208	0.421208	0.33355
contig_7691	5266	2.05102	2.05102	1.02357
contig_7692	5085	1.07011	1.07011	1.05425
contig_7693	190861	6.45245	6.45245	11.0097
contig_7694	6488	2.53645	2.53645	0.414388
contig_7696	35621	1.47825	1.47825	2.38632
contig_7697	10317	1.95653	1.95653	2.53602
contig_7698	8669	0.987557	0.987557	0.770194
contig_7699	8133	2.10134	2.10134	2.14443
contig_770	5466	2.31038	2.31038	2.24717
contig_7700	7937	1.30358	1.30358	0.469059
contig_7701	10176	0.945542	0.945542	1.51353
contig_7702	21394	1.16169	1.16169	2.06207
contig_7703	55492	0.856294	0.856294	0.831548
contig_7704	12061	0.580556	0.580556	0.823011
contig_7705	7224	1.87956	1.87956	0.598505
contig_7706	7578	2.46621	2.46621	0.89608
contig_7707	12056	1.90912	1.90912	1.05443
contig_7708	6655	0.623982	0.623982	0.708182
contig_7709	8188	2.4995	2.4995	1.72472
contig_771	24054	3.47344	3.47344	4.41558
contig_7711	12500	1.60235	1.60235	1.45332
contig_7712	18119	1.19834	1.19834	1.58705
contig_7713	8372	1.20494	1.20494	1.4794
contig_7714	16075	1.0216	1.0216	1.82528
contig_7715	12213	2.34751	2.34751	2.09559
contig_7716	7171	0.992166	0.992166	0.551904
contig_7717	5494	0.467627	0.467627	0.57991
contig_7718	15927	2.29644	2.29644	2.5167
contig_7719	13759	0.714013	0.714013	1.12009
contig_772	14734	0.428415	0.428415	0.51345
contig_7720	7328	2.10867	2.10867	1.03175
contig_7721	15150	2.4802	2.4802	3.12329
contig_7722	6530	1.10078	1.10078	0.658758
contig_7723	26999	1.37871	1.37871	2.93652
contig_7724	28504	2.57995	2.57995	6.58959
contig_7725	350863	7.4869	7.4869	24.5299
contig_7726	5272	1.96291	1.96291	0.616484
contig_7727	8181	1.18142	1.18142	1.4453
contig_7728	6571	1.26927	1.26927	1.11958
contig_7729	95323	3.90305	3.90305	4.6895
contig_7730	10375	2.85614	2.85614	4.38044
contig_7731	6615	1.37742	1.37742	0.59732
contig_7732	11075	1.40265	1.40265	1.33938
contig_7734	7932	1.96299	1.96299	1.45212
contig_7735	49592	2.63879	2.63879	3.40063
contig_7736	25527	1.61414	1.61414	0.600754
contig_7737	11507	0.929031	0.929031	1.12516
contig_7738	10143	2.69779	2.69779	1.69229
contig_7739	9463	1.98658	1.98658	1.9799
contig_774	19452	0.745052	0.745052	0.893601
contig_7740	7116	0.0611542	0.0611542	0.0574226
contig_7741	14537	1.73789	1.73789	2.15221
contig_7742	24159	1.53168	1.53168	1.82961
contig_7744	8280	2.40049	2.40049	3.83888
contig_7745	7780	0.704587	0.704587	1.22842
contig_7746	12611	2.28417	2.28417	2.10903
contig_7747	12923	1.45267	1.45267	1.07418
contig_7748	30544	2.04313	2.04313	4.5515
contig_7749	9129	1.53035	1.53035	3.0714
contig_775	23714	1.80016	1.80016	7.96398
contig_7750	5601	1.90827	1.90827	2.01839
contig_7751	27745	3.2262	3.2262	4.46847
contig_7752	14464	1.94928	1.94928	3.56354
contig_7754	7667	1.37914	1.37914	0.870291
contig_7755	23647	1.95493	1.95493	10.8383
contig_7756	37881	1.56373	1.56373	2.63341
contig_7757	8292	2.80312	2.80312	0.838655
contig_7758	17173	3.17958	3.17958	3.6415
contig_776	14979	3.11997	3.11997	9.45369
contig_7760	11256	1.00423	1.00423	2.20885
contig_7761	31947	3.92263	3.92263	3.01233
contig_7762	9478	2.15405	2.15405	0.681948
contig_7763	64536	2.16261	2.16261	2.47953
contig_7764	20241	3.15121	3.15121	2.08784
contig_7765	6488	1.1136	1.1136	0.562118
contig_7766	10284	4.66025	4.66025	4.71677
contig_7767	7690	2.48979	2.48979	0.839123
contig_7769	22952	0.934567	0.934567	2.52974
contig_7770	15109	1.10689	1.10689	1.12475
contig_7771	10208	1.80145	1.80145	1.17358
contig_7772	6437	2.12916	2.12916	1.10001
contig_7774	7386	0.93173	0.93173	0.761337
contig_7775	5992	2.06385	2.06385	1.72317
contig_7776	44726	1.26393	1.26393	1.25668
contig_7777	25007	0.747757	0.747757	1.21495
contig_7779	16048	1.66549	1.66549	0.829133
contig_778	14429	3.39281	3.39281	7.58236
contig_7780	5277	1.48293	1.48293	0.767078
contig_7781	7708	1.83673	1.83673	1.43559
contig_7782	7645	1.85243	1.85243	1.38442
contig_7783	5097	1.23772	1.23772	0.428315
contig_7784	36444	1.41269	1.41269	1.50908
contig_7785	12467	3.4018	3.4018	2.47451
contig_7786	21031	0.870887	0.870887	1.12439
contig_7787	8479	1.80214	1.80214	1.11361
contig_7788	14048	2.40416	2.40416	4.82612
contig_7789	20813	2.11034	2.11034	3.80851
contig_779	24419	1.60064	1.60064	2.18532
contig_7790	15700	0.383215	0.383215	0.564913
contig_7791	6136	1.14634	1.14634	1.2581
contig_7792	11608	2.47652	2.47652	1.86307
contig_7793	15857	2.37372	2.37372	2.84261
contig_7795	9804	3.11187	3.11187	3.42559
contig_7796	6898	1.45258	1.45258	1.52661
contig_7797	9483	1.89607	1.89607	1.71939
contig_7798	6558	0	0	0
contig_7799	22734	2.78644	2.78644	3.95101
contig_78	25141	6.01845	6.01845	11.0738
contig_780	6459	3.02536	3.02536	0.644273
contig_7800	12432	2.35214	2.35214	2.64429
contig_7802	75594	2.22243	2.22243	5.14082
contig_7803	7313	2.092	2.092	2.27213
contig_7804	9267	1.47987	1.47987	0.572391
contig_7805	9649	0.782714	0.782714	0.80021
contig_7806	46126	2.74983	2.74983	8.77604
contig_7807	11969	1.90668	1.90668	3.33432
contig_7808	6735	0.843584	0.843584	0.604633
contig_7809	5133	0.285772	0.285772	0.204149
contig_781	6857	1.181	1.181	0.818366
contig_7811	14595	0.656975	0.656975	1.05992
contig_7812	9596	1.55526	1.55526	1.21186
contig_7813	47630	2.65449	2.65449	3.41325
contig_7814	18229	1.14951	1.14951	1.60004
contig_7817	12372	1.94264	1.94264	0.885141
contig_7818	5092	1.09854	1.09854	0.700513
contig_7819	6990	4.21579	4.21579	2.38876
contig_782	5465	1.65964	1.65964	1.65285
contig_7820	5497	1.52347	1.52347	0.439894
contig_7821	8794	1.38882	1.38882	1.73182
contig_7822	23032	2.50293	2.50293	2.9938
contig_7823	5353	2.34076	2.34076	0.689104
contig_7824	19642	2.2244	2.2244	1.49597
contig_7825	7527	1.62424	1.62424	0.920041
contig_7826	8187	1.45278	1.45278	1.45734
contig_7827	17671	0.794076	0.794076	0.771567
contig_7828	6199	1.71764	1.71764	1.20331
contig_7829	8111	1.23829	1.23829	0.664659
contig_783	9016	2.3977	2.3977	2.92817
contig_7831	48552	1.55733	1.55733	2.12042
contig_7832	7772	1.54054	1.54054	2.92278
contig_7833	11287	1.81395	1.81395	3.75383
contig_7834	24316	1.67032	1.67032	2.70886
contig_7835	19969	1.2381	1.2381	0.859055
contig_7836	9638	1.84897	1.84897	1.54133
contig_7837	69107	4.49885	4.49885	7.39204
contig_7838	6379	2.54776	2.54776	0.481537
contig_7839	8692	0.891009	0.891009	0.80479
contig_7840	16460	0.930656	0.930656	1.17367
contig_7841	42639	0.386947	0.386947	0.721648
contig_7842	12696	2.80336	2.80336	1.01381
contig_7845	10612	0.985662	0.985662	1.87671
contig_7846	10185	4.10603	4.10603	6.26992
contig_7847	20568	1.51415	1.51415	1.83091
contig_7849	12900	3.06808	3.06808	1.619
contig_7850	9324	2.67048	2.67048	1.39517
contig_7853	8966	1.16969	1.16969	1.28737
contig_7854	5616	0.0912916	0.0912916	0.0829699
contig_7855	7348	1.9561	1.9561	1.02488
contig_7856	11028	2.01397	2.01397	2.66107
contig_7857	5908	1.38121	1.38121	0.476316
contig_7858	5970	1.74811	1.74811	0.365494
contig_7859	9155	0.326929	0.326929	0.371358
contig_7860	23222	0.8916	0.8916	2.22619
contig_7862	32273	2.96675	2.96675	1.77092
contig_7863	53385	1.29623	1.29623	2.99674
contig_7864	6810	0.449099	0.449099	0.514129
contig_7865	23404	1.07487	1.07487	0.708202
contig_7866	22594	1.66993	1.66993	1.49145
contig_7867	29583	1.51809	1.51809	2.9487
contig_7868	13549	0.827599	0.827599	1.2115
contig_7869	7165	1.1454	1.1454	0.965154
contig_787	63289	1.06761	1.06761	2.35852
contig_7870	13598	0.626859	0.626859	0.821686
contig_7871	5565	2.09566	2.09566	0.796549
contig_7872	7650	1.49773	1.49773	0.666887
contig_7873	15310	1.25989	1.25989	1.70879
contig_7874	18013	1.555	1.555	1.31981
contig_7875	7269	0	0	0
contig_7876	26738	1.36287	1.36287	1.49094
contig_7877	10854	0.650131	0.650131	0.663946
contig_7878	9082	1.83374	1.83374	2.00759
contig_7879	16297	2.82145	2.82145	3.31274
contig_788	23195	2.50744	2.50744	1.52268
contig_7880	13722	2.60787	2.60787	1.90507
contig_7881	13112	2.45471	2.45471	9.35333
contig_7882	75195	1.28219	1.28219	2.00711
contig_7883	5172	1.08742	1.08742	0.803918
contig_7884	8496	0.6578	0.6578	1.05242
contig_7885	35531	2.58673	2.58673	6.81225
contig_7886	5509	0.93189	0.93189	0.870903
contig_7887	9082	1.24496	1.24496	1.29682
contig_7888	9629	0.728558	0.728558	0.446576
contig_7889	5550	1.59926	1.59926	1.82186
contig_789	132259	3.21468	3.21468	4.0188
contig_7890	14127	1.89247	1.89247	2.27792
contig_7891	7291	0.972553	0.972553	2.42888
contig_7892	8121	2.21691	2.21691	0.263212
contig_7894	5910	3.40781	3.40781	0.386355
contig_7895	16651	0.397733	0.397733	0.472539
contig_7896	8655	1.9425	1.9425	1.33079
contig_7897	10814	0.535634	0.535634	0.693684
contig_790	47866	3.76383	3.76383	5.91712
contig_7900	37692	1.7234	1.7234	1.93257
contig_7901	9447	1.73604	1.73604	0.944763
contig_7902	5961	2.72724	2.72724	5.83858
contig_7903	7457	1.91488	1.91488	0.184097
contig_7904	36542	1.24101	1.24101	1.93912
contig_7905	6803	0.495716	0.495716	0.34804
contig_7907	8383	3.20187	3.20187	1.36817
contig_7909	9331	0	0	0
contig_791	16237	2.11848	2.11848	1.9529
contig_7910	10168	2.09822	2.09822	0.960886
contig_7911	9181	2.22445	2.22445	2.33415
contig_7912	14092	0.846937	0.846937	1.78911
contig_7913	10399	3.31437	3.31437	1.03931
contig_7914	81078	3.14644	3.14644	4.67822
contig_7915	25646	1.70839	1.70839	3.61686
contig_7916	14558	1.88867	1.88867	2.84516
contig_7917	7225	1.173	1.173	1.53974
contig_7918	7224	0.152672	0.152672	0.130797
contig_7919	29013	1.76541	1.76541	2.13726
contig_792	18525	1.58019	1.58019	2.10871
contig_7920	6951	0.691663	0.691663	0.696584
contig_7921	5993	2.13486	2.13486	0.509688
contig_7922	24525	2.38121	2.38121	1.66917
contig_7923	7435	1.65216	1.65216	0.633819
contig_7924	38388	1.15537	1.15537	1.34161
contig_7925	5348	1.08984	1.08984	0.767552
contig_7927	5256	1.0611	1.0611	0.323414
contig_7928	36069	1.39261	1.39261	2.89888
contig_7929	22958	1.25469	1.25469	1.66567
contig_793	26626	1.91547	1.91547	1.26109
contig_7930	5845	1.46655	1.46655	1.44289
contig_7931	18041	1.83042	1.83042	1.67442
contig_7932	8229	2.2483	2.2483	1.54718
contig_7933	22738	0.581592	0.581592	0.38518
contig_7934	9316	0.240999	0.240999	0.182953
contig_7935	22614	1.16693	1.16693	0.874999
contig_7936	9995	2.06684	2.06684	1.71625
contig_7937	8563	0.296446	0.296446	0.208596
contig_7938	12783	1.32676	1.32676	2.07209
contig_7939	21789	0.960488	0.960488	1.38188
contig_794	20495	1.84625	1.84625	4.1807
contig_7940	11155	1.46606	1.46606	0.669687
contig_7941	76001	0.835678	0.835678	1.34889
contig_7942	43995	1.96766	1.96766	4.16195
contig_7943	11542	1.19935	1.19935	1.7008
contig_7944	7464	0.896226	0.896226	0.593209
contig_7945	14624	0.823822	0.823822	0.703609
contig_7946	8811	1.80256	1.80256	1.33634
contig_7947	21046	1.59949	1.59949	1.0694
contig_7949	83081	3.99366	3.99366	10.3947
contig_795	11575	2.13558	2.13558	0.655896
contig_7950	29487	1.44313	1.44313	2.14279
contig_7951	16225	1.59757	1.59757	1.78851
contig_7952	38018	1.55073	1.55073	2.48524
contig_7953	14719	0.732514	0.732514	0.605335
contig_7954	24224	1.81773	1.81773	1.72746
contig_7955	18828	1.5038	1.5038	0.917559
contig_7956	18641	1.24888	1.24888	2.4059
contig_7957	32195	2.39816	2.39816	3.8246
contig_7958	8183	0.976348	0.976348	0.396823
contig_7959	10532	1.29561	1.29561	1.0627
contig_7960	9469	0.160425	0.160425	0.22676
contig_7961	6472	1.48798	1.48798	1.12415
contig_7962	37922	1.55462	1.55462	1.43511
contig_7963	8106	1.33509	1.33509	2.05512
contig_7964	5791	1.46286	1.46286	1.49446
contig_7966	19031	1.51178	1.51178	1.45766
contig_7967	49085	2.69578	2.69578	3.55637
contig_7968	41953	1.34799	1.34799	1.92553
contig_7969	8414	1.16638	1.16638	1.0887
contig_797	74454	5.84792	5.84792	13.3062
contig_7970	16344	1.06546	1.06546	1.02885
contig_7971	52594	2.04605	2.04605	2.67655
contig_7972	15067	1.62479	1.62479	1.41421
contig_7973	11670	1.24462	1.24462	0.824669
contig_7974	12191	1.52014	1.52014	0.669985
contig_7975	6635	1.38381	1.38381	1.16286
contig_7976	22830	1.04669	1.04669	1.72375
contig_7977	22545	1.9649	1.9649	1.61554
contig_7978	7335	0.697008	0.697008	0.876582
contig_7979	12369	2.28947	2.28947	5.1777
contig_798	21945	3.32485	3.32485	17.1963
contig_7980	16775	2.63495	2.63495	1.96239
contig_7981	9291	0.319877	0.319877	0.399853
contig_7982	10627	0.714708	0.714708	1.08709
contig_7983	8811	0.830505	0.830505	1.06972
contig_7984	7109	1.13766	1.13766	1.19698
contig_7985	10663	2.00419	2.00419	0.945425
contig_7986	6417	0.239189	0.239189	0.182024
contig_7987	15798	3.34004	3.34004	7.95578
contig_7988	8240	0	0	0
contig_7989	11110	1.41159	1.41159	1.007
contig_7990	18998	0.974321	0.974321	1.00785
contig_7991	24378	2.60657	2.60657	3.52032
contig_7992	5949	1.45059	1.45059	1.27105
contig_7993	12714	2.70782	2.70782	1.91595
contig_7994	30714	1.44399	1.44399	1.39475
contig_7995	13084	1.08458	1.08458	1.0467
contig_7996	17319	1.19296	1.19296	1.21816
contig_7997	50156	2.08863	2.08863	5.071
contig_7998	11183	0.706154	0.706154	0.468215
contig_7999	10892	1.04208	1.04208	1.55398
contig_8	17667	4.49586	4.49586	2.94467
contig_8000	32244	1.6137	1.6137	2.11158
contig_8002	11773	1.63004	1.63004	3.58711
contig_8003	7358	0.460183	0.460183	0.950864
contig_8005	8263	1.87563	1.87563	1.83385
contig_8006	35611	2.91061	2.91061	4.44074
contig_8007	5510	1.79384	1.79384	0.690253
contig_8008	7914	1.67324	1.67324	1.39275
contig_8009	8858	1.53112	1.53112	0.759192
contig_801	19465	1.19741	1.19741	1.01877
contig_8010	26278	2.63759	2.63759	3.45091
contig_8011	6661	1.27231	1.27231	0.722302
contig_8012	28711	1.98092	1.98092	2.12871
contig_8014	25134	1.12832	1.12832	0.844926
contig_8015	21012	1.37317	1.37317	1.08228
contig_8016	10973	0.258801	0.258801	0.283843
contig_8017	15828	1.62183	1.62183	0.997073
contig_8018	22063	1.11911	1.11911	1.90093
contig_8019	11099	0.0912412	0.0912412	0.172236
contig_8020	7043	0	0	0
contig_8023	7792	0.89911	0.89911	1.33327
contig_8024	11584	2.04583	2.04583	2.1712
contig_8025	29423	1.90107	1.90107	3.65173
contig_8026	7220	0.939887	0.939887	0.582718
contig_8027	5657	1.79898	1.79898	0.818458
contig_8028	7323	2.08337	2.08337	1.14305
contig_8029	17422	1.64677	1.64677	0.888393
contig_803	80427	2.32917	2.32917	3.81346
contig_8030	8195	1.36196	1.36196	0.493054
contig_8031	7532	0.499594	0.499594	0.499865
contig_8032	9534	1.81191	1.81191	0.428552
contig_8033	6607	1.76692	1.76692	0.470911
contig_8034	8266	0.606087	0.606087	0.374616
contig_8035	15393	1.51794	1.51794	2.72437
contig_8036	5115	0.20141	0.20141	0.160883
contig_8037	21257	1.55683	1.55683	1.21411
contig_8038	5934	1.51297	1.51297	0.540376
contig_8039	15682	1.40214	1.40214	1.04197
contig_804	9285	1.14822	1.14822	1.25128
contig_8040	11383	2.2247	2.2247	1.747
contig_8041	6812	1.2792	1.2792	0.449561
contig_8042	5837	1.53912	1.53912	1.53989
contig_8043	129280	3.16394	3.16394	5.12286
contig_8045	8004	1.65292	1.65292	1.32935
contig_8046	13750	1.19765	1.19765	0.846285
contig_8047	22747	1.64717	1.64717	2.83127
contig_8048	21851	2.26911	2.26911	2.08082
contig_8049	10085	0	0	0
contig_805	12181	2.49838	2.49838	4.74475
contig_8050	23661	4.70933	4.70933	10.5438
contig_8051	5353	2.47895	2.47895	1.78711
contig_8052	6642	0.996303	0.996303	0.447991
contig_8054	17581	0.966611	0.966611	0.983654
contig_8055	25239	2.0625	2.0625	4.46145
contig_8056	13499	1.85639	1.85639	0.767085
contig_8057	6779	0.238498	0.238498	0.181645
contig_8058	13191	1.29576	1.29576	1.92673
contig_8059	10688	0.222718	0.222718	0.270495
contig_806	24641	1.80103	1.80103	5.36802
contig_8060	5876	2.50943	2.50943	2.77742
contig_8061	13126	1.60643	1.60643	1.08645
contig_8062	8125	0.601755	0.601755	0.770961
contig_8063	6510	1.4728	1.4728	2.37222
contig_8064	6316	1.87382	1.87382	0.910902
contig_8065	11543	1.51549	1.51549	1.31183
contig_8066	10328	1.07153	1.07153	0.442761
contig_8067	7868	2.96657	2.96657	1.40299
contig_8068	14623	1.04754	1.04754	0.875116
contig_8069	14821	0.169927	0.169927	0.208945
contig_807	16081	1.31749	1.31749	0.76438
contig_8070	19572	1.75131	1.75131	3.07866
contig_8071	6966	1.61546	1.61546	0.434816
contig_8073	28160	0.283434	0.283434	0.324554
contig_8074	22337	2.91626	2.91626	3.58145
contig_8075	20968	2.00581	2.00581	2.02719
contig_8076	16227	1.34297	1.34297	1.84939
contig_8078	67116	0.693008	0.693008	1.27839
contig_8079	6237	1.88024	1.88024	0.845202
contig_808	24861	3.32544	3.32544	2.8572
contig_8080	7800	1.27882	1.27882	1.25743
contig_8083	8598	1.37725	1.37725	1.70056
contig_8084	13927	1.02475	1.02475	0.57424
contig_8085	10458	2.00543	2.00543	1.11415
contig_8086	11717	1.06017	1.06017	1.92624
contig_8088	5125	1.3608	1.3608	0.275707
contig_8089	7227	1.0147	1.0147	1.04721
contig_809	12800	0.731462	0.731462	0.862498
contig_8090	8442	1.57682	1.57682	0.866419
contig_8091	8026	0.695277	0.695277	0.658874
contig_8092	156535	6.53791	6.53791	10.3462
contig_8093	6196	1.75587	1.75587	1.68626
contig_8094	25009	0.808399	0.808399	0.947256
contig_8095	6108	3.58409	3.58409	6.02448
contig_8097	5027	1.33258	1.33258	0.522677
contig_8098	14308	1.24453	1.24453	1.58483
contig_8099	9963	1.29053	1.29053	0.937714
contig_810	19546	0.255929	0.255929	0.335439
contig_8100	11910	1.85068	1.85068	0.792445
contig_8101	6627	1.58345	1.58345	0.781056
contig_8102	35725	1.55859	1.55859	1.54186
contig_8103	8799	1.83339	1.83339	1.38951
contig_8104	5412	1.67788	1.67788	0.608815
contig_8105	8479	2.1179	2.1179	1.09609
contig_8106	41332	2.06831	2.06831	4.16582
contig_8107	74940	1.1112	1.1112	1.23647
contig_8108	10209	2.03211	2.03211	0.556026
contig_8109	14056	1.38868	1.38868	0.741659
contig_811	9728	1.25945	1.25945	2.53715
contig_8110	11754	0.616081	0.616081	0.751721
contig_8111	8473	1.37955	1.37955	2.36013
contig_8112	6264	1.04138	1.04138	0.897515
contig_8113	6663	0.295409	0.295409	0.208186
contig_8114	21792	0.874596	0.874596	2.22965
contig_8115	15373	0.633646	0.633646	0.447624
contig_8116	7917	2.17806	2.17806	1.51507
contig_8117	13293	0.893023	0.893023	0.390329
contig_8118	16754	1.11244	1.11244	2.06504
contig_8119	5622	1.90369	1.90369	0.917978
contig_812	7443	1.86782	1.86782	1.2272
contig_8120	5376	0.286452	0.286452	0.204435
contig_8121	13373	0.235801	0.235801	0.458564
contig_8122	13143	0.0600323	0.0600323	0.103539
contig_8123	9982	0.12561	0.12561	0.109844
contig_8124	17005	1.18262	1.18262	1.09058
contig_8125	118701	2.2691	2.2691	3.37986
contig_8126	17122	0.590738	0.590738	0.353242
contig_8127	18722	2.19104	2.19104	2.14408
contig_8128	21910	1.38552	1.38552	2.55684
contig_8129	26535	2.16983	2.16983	2.43505
contig_8130	16345	1.56888	1.56888	1.71287
contig_8131	8892	1.94235	1.94235	1.55653
contig_8132	6387	1.13789	1.13789	0.457257
contig_8133	9009	0.538097	0.538097	0.412281
contig_8134	10978	1.84392	1.84392	1.23044
contig_8135	13517	0.761801	0.761801	0.895857
contig_8136	5307	0.456273	0.456273	0.406775
contig_8137	8127	0.0626802	0.0626802	0.0587619
contig_8138	6535	1.94158	1.94158	0.794373
contig_8139	23375	2.00431	2.00431	1.68548
contig_8140	10893	0.457786	0.457786	0.435332
contig_8141	10852	1.4587	1.4587	1.80115
contig_8142	21399	1.61457	1.61457	2.52472
contig_8143	14124	0.68563	0.68563	0.585966
contig_8144	7386	1.16459	1.16459	1.13814
contig_8145	7729	0.516295	0.516295	0.322626
contig_8147	23902	0.828772	0.828772	1.62405
contig_8148	8908	1.81902	1.81902	1.02232
contig_8149	6610	1.24025	1.24025	0.847356
contig_815	283441	4.16252	4.16252	6.40653
contig_8150	7481	0.943255	0.943255	0.400584
contig_8152	7196	1.30869	1.30869	1.11732
contig_8154	13846	1.09514	1.09514	0.843516
contig_8155	7897	0.569382	0.569382	0.60259
contig_8156	7721	0.0660415	0.0660415	0.0616904
contig_8157	6343	0.313903	0.313903	0.347182
contig_8158	34445	2.42228	2.42228	4.36415
contig_8159	26377	1.665	1.665	0.92077
contig_816	25906	1.13938	1.13938	2.04346
contig_8160	11866	1.23472	1.23472	2.10645
contig_8161	81514	1.41332	1.41332	1.95279
contig_8162	9350	2.1612	2.1612	1.62736
contig_8163	10161	0.967536	0.967536	0.762231
contig_8164	34596	2.12959	2.12959	1.72002
contig_8165	10358	1.41712	1.41712	0.974634
contig_8166	23539	1.66288	1.66288	3.27826
contig_8167	14962	1.63935	1.63935	1.3544
contig_8168	13764	0.826869	0.826869	0.550523
contig_8169	13883	0.290614	0.290614	0.373537
contig_817	27495	1.92306	1.92306	2.67349
contig_8170	5313	1.61999	1.61999	0.341814
contig_8172	110587	2.75683	2.75683	6.69152
contig_8173	9759	1.99188	1.99188	6.21184
contig_8174	18586	2.14553	2.14553	3.51462
contig_8175	10194	1.08941	1.08941	1.05681
